id;exp_pht;exp_rat;exp_rev;Популярность
6222;0,020484171;1;0,002657807;1,023141979
5635;0,021415270;1;0,000221484;1,021636754
6008;0,021415270;1;0,000221484;1,021636754
5076;0,021415270;1;0,000442968;1,021858238
6287;0,021415270;1;0,000442968;1,021858238
3885;0,021415270;1;0,000664452;1,022079722
5981;0,021415270;1;0,001328904;1,022744174
5710;0,021415270;1;0,001550388;1,022965658
5963;0,021415270;1;0,001771872;1,023187142
6484;0,021415270;1;0,001771872;1,023187142
2332;0,022346369;1;0,000221484;1,022567853
6045;0,022346369;1;0,000221484;1,022567853
6111;0,022346369;1;0,000442968;1,022789337
5554;0,022346369;1;0,000664452;1,023010821
6167;0,022346369;1;0,000885936;1,023232304
5952;0,022346369;1;0,001107420;1,023453788
4942;0,022346369;1;0,001550388;1,023896756
5044;0,022346369;1;0,001993355;1,024339724
5958;0,023277467;1;0,000221484;1,023498951
5193;0,023277467;1;0,000885936;1,024163403
5523;0,023277467;1;0,001328904;1,024606371
5706;0,023277467;1;0,001328904;1,024606371
5985;0,023277467;1;0,001993355;1,025270823
5953;0,023277467;1;0,002214839;1,025492307
3811;0,024208566;1;0,000221484;1,024430050
5842;0,024208566;1;0,002436323;1,026644889
6029;0,024208566;1;0,002436323;1,026644889
5142;0,024208566;1;0,009523810;1,033732376
5093;0,025139665;1;0,002879291;1,028018956
5192;0,026070764;1;0,000221484;1,026292247
5915;0,026070764;1;0,000664452;1,026735215
5776;0,026070764;1;0,001771872;1,027842635
5984;0,026070764;1;0,002214839;1,028285603
5970;0,027001862;1;0,002657807;1,029659670
6322;0,027932961;1;0,000221484;1,028154445
6590;0,027932961;1;0,000442968;1,028375929
5908;0,027932961;1;0,000664452;1,028597413
6100;0,027932961;1;0,000664452;1,028597413
3978;0,027932961;1;0,001771872;1,029704832
5830;0,027932961;1;0,002214839;1,030147800
6089;0,028864060;1;0,000221484;1,029085544
2307;0,028864060;1;0,001107420;1,029971479
5835;0,028864060;1;0,003765227;1,032629287
5565;0,029795158;1;0,000221484;1,030016642
6101;0,029795158;1;0,000885936;1,030681094
5571;0,029795158;1;0,001328904;1,031124062
5711;0,029795158;1;0,001328904;1,031124062
5906;0,029795158;1;0,001993355;1,031788514
5758;0,029795158;1;0,007973422;1,037768580
6586;0,030726257;1;0,007087486;1,037813743
5784;0,030726257;1;0,015282392;1,046008649
6068;0,031657356;1;0,000664452;1,032321808
6058;0,031657356;1;0,000885936;1,032543291
5553;0,031657356;1;0,001550388;1,033207743
5930;0,031657356;1;0,002657807;1,034315163
4943;0,031657356;1;0,003100775;1,034758131
5940;0,031657356;1;0,004208195;1,035865551
5902;0,032588454;1;0,001328904;1,033917358
5889;0,032588454;1;0,002214839;1,034803294
5572;0,033519553;1;0,000221484;1,033741037
3715;0,033519553;1;0,000442968;1,033962521
5566;0,033519553;1;0,001107420;1,034626973
5114;0,033519553;1;0,001550388;1,035069941
5732;0,033519553;1;0,001550388;1,035069941
6020;0,033519553;1;0,002214839;1,035734392
5199;0,034450652;1;0,000885936;1,035336588
6542;0,034450652;1;0,001993355;1,036444007
6572;0,034450652;1;0,002879291;1,037329943
5674;0,034450652;1;0,004651163;1,039101815
5912;0,034450652;1;0,005537099;1,039987750
5935;0,035381750;1;0,000442968;1,035824718
5708;0,035381750;1;0,001107420;1,036489170
5606;0,036312849;1;0,000664452;1,036977301
5073;0,037243948;1;0,003543743;1,040787691
5741;0,037243948;1;0,006201550;1,043445498
3749;0,038175047;1;0,000221484;1,038396530
5860;0,038175047;1;0,002657807;1,040832854
5499;0,039106145;1;0,006644518;1,045750664
5622;0,041899441;1;0,000664452;1,042563893
5227;0,041899441;1;0,003322259;1,045221700
4937;0,041899441;1;0,003986711;1,045886152
5084;0,042830540;1;0,004651163;1,047481703
5578;0,044692737;1;0,000885936;1,045578673
6061;0,047486034;1;0,000221484;1,047707517
5104;0,049348231;1;0,005758583;1,055106813
5146;0,049348231;1;0,021705426;1,071053657
6473;0,049348231;1;0,041860465;1,091208696
5942;0,050279330;1;0,003543743;1,053823073
3647;0,051210428;1;0,004429679;1,055640107
5092;0,052141527;1;0,003100775;1,055242302
5574;0,053072626;1;0,001993355;1,055065981
5852;0,054003724;1;0,005537099;1,059540823
5689;0,055865922;1;0,003543743;1,059409665
5770;0,055865922;1;0,007530454;1,063396376
6080;0,056797020;1;0,000221484;1,057018504
6549;0,058659218;1;0,000221484;1,058880702
5074;0,058659218;1;0,010631229;1,069290447
6489;0,059590317;1;0,007530454;1,067120771
5824;0,060521415;1;0,003322259;1,063843674
5558;0,061452514;1;0,000885936;1,062338450
6316;0,062383613;1;0,006866002;1,069249615
5782;0,063314711;1;0,004651163;1,067965874
5518;0,064245810;1;0,002879291;1,067125101
6567;0,064245810;1;0,005315615;1,069561425
5876;0,064245810;1;0,008416390;1,072662200
5743;0,066108007;1;0,002436323;1,068544331
5808;0,067970205;1;0,002879291;1,070849496
5099;0,067970205;1;0,006201550;1,074171755
5533;0,073556797;1;0,001328904;1,074885701
5702;0,075418994;1;0,001771872;1,077190866
5855;0,080074488;1;0,003986711;1,084061199
5927;0,080074488;1;0,004872647;1,084947135
5740;0,082867784;1;0,040531561;1,123399345
5584;0,085661080;1;0,000442968;1,086104048
5149;0,093109870;1;0,006644518;1,099754388
5834;0,123836127;1;0,010852713;1,134688840
5557;0,125698324;1;0,002657807;1,128356131
5520;0,136871508;1;0,002214839;1,139086348
6488;0,140595903;1;0,012181617;1,152777520
5538;0,152700186;1;0,001550388;1,154250574
5844;0,208566108;1;0,004651163;1,213217271
6538;0,217877095;1;0,016168328;1,234045423
